mapped,count,label,latitude,longitude,top_authors
not found,233,not found,,,Not found
univ fed ceara,1,univ fed ceara,,,Marliete Melo Neta; Igor Figueredo
ufc - universidade federal do ceara,1,ufc - universidade federal do ceara,,,Celio Cavalcante
ewha womens university,1,ewha womens university,,,Yewon Kim
doe great lakes bioenergy research center,1,doe great lakes bioenergy research center,,,Samuel Scholz; Bumkyu Kim; Canan Sener
department of civil and environmental engineering  university of wisconsin-madison,1,department of civil and environmental engineering  university of wisconsin-madison,,,Anna Qualls
department of art  faculty of science and new technologies  islamic azad university e-campus,1,department of art  faculty of science and new technologies  islamic azad university e-campus,,,Sahar Fereidoni
orion engineered carbons,1,orion engineered carbons,,,Andreas Widjaja; Guido Waidmann
long beach city college,1,long beach city college,,,Uduak-Joe Ntuk
international maritime college oman  curtin uni,1,international maritime college oman  curtin uni,,,Anteneh Yeneneh
laboratory for chemical technology,1,laboratory for chemical technology,,,Yi Ouyang
laboratory for chemical technology  ghent university,1,laboratory for chemical technology  ghent university,,,Siyuan Chen
alexandria university and egyptian russian university,1,alexandria university and egyptian russian university,,,E. Khamis
badr university in cairo,1,badr university in cairo,,,Mohamed Mostafa
genetic engineering and biotechnology research division  national research centre,1,genetic engineering and biotechnology research division  national research centre,,,Shimaa R. Hamed
arish university and egyptian russian university,1,arish university and egyptian russian university,,,Ahmed Mahmoud
battelle,1,battelle,,,Jonathan Picking; Brad Heater; Kate Kucharzyk
accenture,1,accenture,,,Aonullahi Adebayo
univeristy of cape town,1,univeristy of cape town,,,Klaus Moller
lamar university university of louisville,1,lamar university university of louisville,,,Waliul Islam Khan
valgotech llc,1,valgotech llc,,,MSA Bhuyan; Omena Okpowe; David Olawale
parthian battery solutions,1,parthian battery solutions,,,Auggie Chico; Greg Lusk; John Kolar
mdn,1,mdn,,,Youcef Serhane
tu delft  the netherlands,1,tu delft  the netherlands,,,Aleksander van Zanten; Jan de Jonge
university of kwazulu-natal,1,university of kwazulu-natal,,,Michael Kidd
borsodchem ltd,1,borsodchem ltd,,,Benjámin Csorba; László Farkas; Andrea Mihalkó; Renáta Zsanett Boros
sandp global,1,sandp global,,,Tianyu Chen
kyung hee university,1,kyung hee university,,,Jinsoo Kim
kangwon national university  samcheok campus,1,kangwon national university  samcheok campus,,,Jae-Rak Jeon; Syarif Hidayat
department of chemical engineering  technion,1,department of chemical engineering  technion,,,Alon Grinberg Dana*; Kfir Kaplan
department of chemical engineering  massachusetts institute of technology,1,department of chemical engineering  massachusetts institute of technology,,,Chuangchuang Cao; William H. Green*
the better meat co,1,the better meat co,,,Paul Shapiro
biofine technology llc,1,biofine technology llc,,,Stephen Fitzpatrick
telescope innovations corp,1,telescope innovations corp,,,Junliang Liu; Lars Yunker; Shad Grunert; Paloma Prieto
rapid manufacturing institute,1,rapid manufacturing institute,,,Patricia Gillenwater
doe center for advanced bioenergy and bioproducts innovation  university of illinois at urbana-champaign,1,doe center for advanced bioenergy and bioproducts innovation  university of illinois at urbana-champaign,,,Christopher V. Rao
doe center for advanced bioenergy and bioproducts innovation  university of illinois urbana-champaign,1,doe center for advanced bioenergy and bioproducts innovation  university of illinois urbana-champaign,,,Jeremy Guest
national institute of advanced industrial science and technology,1,national institute of advanced industrial science and technology,,,Thuy Nguyen; Satoshi Taniguchi; Takehiro Yamaki; Nobuo Hara; Sho Kataoka
avgi bv,1,avgi bv,,,David Brown
advanced cooling technologies  inc,1,advanced cooling technologies  inc,,,Robin Pham
international maritime college oman,1,international maritime college oman,,,Jimoh Adewole
aspentech de mexico,1,aspentech de mexico,,,Cristopher Arvizu
independent consultant,1,Independent Consultant,-34.4437431,147.5365095,Xiangwei Liu
indian institute of technology guwahati,1,Indian Institute of Technology Guwahati,26.1924787,91.6946357,Janaki Komandur; Kaustubha Mohanty
kbc advanced technologies inc,1,kbc advanced technologies inc,,,Wajid Shaik; Ghoncheh Rasouli
ciatec,1,ciatec,,,Juan José Quiroz-Ramírez
universidad autónoma metropolitana unidad iztapalapa,1,universidad autónoma metropolitana unidad iztapalapa,,,Gabriel Contreras-Zarazúa
arizona geological survey,1,arizona geological survey,,,Lisa A. Thompson
u.s. army,1,U.S. Army,40.6009249,-74.0599166,Alexa Lynch
kenexis,1,kenexis,,,Edward Marszal
pluspetrol,1,pluspetrol,,,Ramiro Canchucaja
soluciones energéticas y de automatización s a s,1,soluciones energéticas y de automatización s a s,,,Luis H. Copete
universidad nacional de colombia   sede medellín  facultad de minas,1,universidad nacional de colombia   sede medellín  facultad de minas,,,Luis F. Vallejo-Molina; Sebastian López; David Soto; Jorge Martin Molina; Alejandro Molina
jfe steel corporation,1,jfe steel corporation,,,Yuta Nishikawa; Kohei Yoshikawa; Nobuyuki Shigaki
samsung electronics,1,samsung electronics,,,Dong-Wook Kim; Jinwoo Kim; Jaehee Chang; Jun Kyu Kim; Jong-Min Lee
department of chemical and environmental process engineering  faculty of chemical technology and biotechnology  budapest university of technology and economics,1,department of chemical and environmental process engineering  faculty of chemical technology and biotechnology  budapest university of technology and economics,,,Iván László Gresits
borsodchem ltd   bolyai tér 1   h-3700 kazincbarcika  hungary,1,borsodchem ltd   bolyai tér 1   h-3700 kazincbarcika  hungary,,,Péter Bazsányi; Zsolt Martin Martinkó
fondazione istituto di ricerca città della speranza,1,fondazione istituto di ricerca città della speranza,,,Caterina Piunti
health research institute,1,health research institute,,,Taravat Sarvari
amyris,1,amyris,,,Stanley Herrmann
gyeongsang national university,1,gyeongsang national university,,,Hiluf Tekle Fissaha
schlumberger-doll research,1,schlumberger-doll research,,,Richa Sharma
syensqo,1,syensqo,,,Claudio Oldani
eskisehir osmangazi university,1,eskisehir osmangazi university,,,Aysegül Askin
commonwealth scientific and industrial research organization,1,commonwealth scientific and industrial research organization,,,Cara M. Doherty; Anita J. Hill
ardent process technologies,1,ardent process technologies,,,Robert DeJaco; Brandon Burghardt; Christine Parrish
matrix sensors  inc,1,matrix sensors  inc,,,Jessica Moreton; Thomas Carr
alphane labs  inc,1,alphane labs  inc,,,Steve Yamamoto
isis neutron and muon source,1,isis neutron and muon source,,,James Le Houx
curtin university,1,curtin university,,,Paria Sadeghi; Matthew Myers; Arash Arami-Niya
guild associates,1,guild associates,,,Joe Rossin
leidos inc,1,leidos inc,,,Melissa Olert
teich process development llc,1,teich process development llc,,,Cheryl Teich
orbillion bio  inc,1,orbillion bio  inc,,,Patricia Bubner
hax,1,HAX,35.7461408,-95.4110305,Susan Schofer
new jersey center for microchemical systems  stevens institute of technology,1,new jersey center for microchemical systems  stevens institute of technology,,,Adeniyi Lawal
division of energy and environment technology  kist school  university of science and technology,1,division of energy and environment technology  kist school  university of science and technology,,,Nurul Fuadi Pratiwi Sulaiman
nexceris,1,nexceris,,,Cody Lockhart; Matthew Seabaugh
jara-energy,1,JARA-ENERGY,39.6821529,45.4864777,Alexander Mitsos
adam mickiewicz university  poznan  poland,1,adam mickiewicz university  poznan  poland,,,Malgorzata Sliwinska-Bartkowiak
air products and chemicals,1,air products and chemicals,,,William Casteel; Timothy C. Golden; Garret Lau
technische universitat dresden,1,technische universitat dresden,,,Stefan Kaskel
chalmers university,1,chalmers university,,,Lars Öhrström
air products and chemicals inc,1,air products and chemicals inc,,,Libardo Estupinan
climeworks,1,climeworks,,,Aaron Moran; Olivier Dubé
universität leipzig,1,universität leipzig,,,Joerg Kaerger; Dieter Freude
ifpen,1,ifpen,,,Charles-Philippe Lienemann
université claude bernard lyon i,1,université claude bernard lyon i,,,Melaz Tayakout-Fayolle; Rita Fayad; Francoise Couenne; Christian Jallut
ifp energies nouvelles,1,ifp energies nouvelles,,,Loïc Sorbier; Elsa Jolimaitre
aix marseille univ,1,aix marseille univ,,,Benjamin Claessens
nl chemical technology  inc,1,nl chemical technology  inc,,,Norman Li; Richard Q. Song; Jane Li
school of engineering  university of edinburgh,1,school of engineering  university of edinburgh,,,Anton Tavitian
ben gurion university,1,ben gurion university,,,Gabriel Yazbek Grobman; Netta Vidavsky
cameron  a schlumberger company,1,cameron  a schlumberger company,,,Atsushi Morisato; Ed Mahley
johns hopkins university applied physics laboratory,1,johns hopkins university applied physics laboratory,,,Hunter B. Vibbert
technology innovation institute,1,technology innovation institute,,,Suresh Kumar Reddy Kuppireddy
corning gmbh,1,corning gmbh,,,Florian Kunath; Roberto Mennitto; Thorsten Boger
corning incorporated,1,corning incorporated,,,Sandeep Viswanathan; Seth Nickerson
ensic - école nationale supérieure des industries chimiques,1,ensic - école nationale supérieure des industries chimiques,,,Daniel Lourenço
fractionation research inc,1,fractionation research inc,,,"Izak Nieuwoudt, PhD.Eng, D.Eng; Tony Cai; Sayeed Mohammad"
mohammed vi polytechnic university,1,mohammed vi polytechnic university,,,Youssef Belmabkhout; Ayalew Assen; Achraf Delhali; Ali Yimer
nist center for neutron research  national institute of standards and technology,1,nist center for neutron research  national institute of standards and technology,,,Taner Yildirim
university of toulouse  imt mines albi  umr cnrs 5302  rapsodee centre  campus jarlard  albi cedex 09 f-81013,1,university of toulouse  imt mines albi  umr cnrs 5302  rapsodee centre  campus jarlard  albi cedex 09 f-81013,,,Fabienne Espitalier; Christophe Coquelet; Thomas Deleau
prony resources new caledonia  usine du grand sud route de kwa neie  prony bp 218,1,prony resources new caledonia  usine du grand sud route de kwa neie  prony bp 218,,,Okechukwu Dickson; Julien Lombart; Antoine Tardy; Fatima Lachaize
twelve,1,Twelve,-33.9808333,18.3852778,Kendra Kuhl
sandia national labs,1,sandia national labs,,,R Eric Sikma
tcs research  trddc  tata consultancy services,1,tcs research  trddc  tata consultancy services,,,Raviraju Vysyaraju
kinga abdullah university of science and technology,1,kinga abdullah university of science and technology,,,Johannes Vrouwenvelder
polytechnic institute of bragança,1,polytechnic institute of bragança,,,Lucas Zafanelli
sintef,1,sintef,,,Luca Riboldi
media and process technology inc,1,media and process technology inc,,,Doug Parsley; Richard J. Ciora
us doe national energy technology laboratory,1,us doe national energy technology laboratory,,,Ali Sekizkardes
max-planck-institut fur dynamik komplexer technischer systeme,1,max-planck-institut fur dynamik komplexer technischer systeme,,,Somayeh Zarei
max-planck-institute for dynamics of complex technical systems,1,max-planck-institute for dynamics of complex technical systems,,,Ju Weon Lee
otto von guericke university magdeburg,1,otto von guericke university magdeburg,,,Achim Kienle
reelement technologies llc,1,reelement technologies llc,,,Yi Ding
u  s  steel,1,u  s  steel,,,Neil Pergar; Brenda Petrilena
institute of separation science and technology  university erlangen-nürnberg  de,1,institute of separation science and technology  university erlangen-nürnberg  de,,,Lukas Sandner; Jincheng Xu
bielefeld university,1,bielefeld university,,,Niklas Biere; Dario Anselmetti
queenmary university of london,1,queenmary university of london,,,Andrew Livingston
vito,1,vito,,,Anita Buekenhoudt
micromeritics instrument corp,1,micromeritics instrument corp,,,Julian Hungerford
rescale,1,rescale,,,Tara Madhyastha
reri,1,RERI,31.8721724,77.148006,Taniya Kar
kuwait oil company,1,Kuwait Oil Company,29.3166361,47.944563,Fatemah Al-Shareedah; Abdulaziz Al-Dhwaihi
taiyo nippon sanso corporation,1,taiyo nippon sanso corporation,,,Kazutoshi Ishizaki
remora carbon,1,remora carbon,,,Kasturi Nagesh Pai
institut des matériaux poreux de paris  ecole normale supérieure de paris  espci paris  cnrs  psl university,1,institut des matériaux poreux de paris  ecole normale supérieure de paris  espci paris  cnrs  psl university,,,Georges Mouchaham
honeywell uop,1,honeywell uop,,,Rajasi Shukre
honeywell connected enterprise,1,honeywell connected enterprise,,,Bhargav Sharma
honeywell,1,honeywell,,,Shubhra J Bhadra
