abstract_id,dups
684176,"{'texas aandm university': 6, 'aiche': 2}"
691139,{'karlsruhe institute of technology': 12}
687693,{'west virginia university': 6}
686633,{'iowa state university': 16}
687772,"{'iowa state university': 12, 'washington university in st  louis': 8, 'washington university in st louis': 4}"
687996,"{'iowa state university': 8, 'argonne national laboratory': 4, 'virginia polytechnic institute and state university': 4}"
689674,"{'korea university': 12, 'korea institute of energy research': 12}"
693614,"{'the pennsylvania state university': 8, 'pennsylvania state university': 4}"
694098,{'texas tech university': 2}
689742,{'the ohio state university': 12}
690661,{'university of illinois at chicago': 6}
687763,{'university of tennessee': 38}
693742,{'university of connecticut': 4}
694127,"{'university of illinois at urbana-champaign': 8, 'doe center for advanced bioenergy and bioproducts innovation  university of illinois at urbana-champaign': 4, 'university of illinois urbana-champaign': 4, 'doe center for advanced bioenergy and bioproducts innovation  university of illinois urbana-champaign': 4}"
701296,{'not found': 4}
687001,"{'instituto tecnológico de aguascalientes': 8, 'university of salamanca': 8, 'universidad michoacana de san nicolás de hidalgo': 4}"
687603,"{'iowa state university': 8, 'washington university in saint louis': 4, 'washington university in st  louis': 20, 'washington university in st louis': 4}"
692781,"{'iowa state university': 16, 'university of oklahoma': 8}"
697769,"{'lamar university': 2, 'rapid manufacturing institute': 2, 'the dow chemical company': 2, 'university of sheffield': 2}"
689959,"{'hovione farmaciência': 4, 'hovione farmaciência sa': 8}"
692255,{'telescope innovations corp': 8}
692372,{'forge nano': 8}
694345,{'johnson screens  inc': 4}
690766,"{'worldwide research and development  pfizer healthcare india pvt ltd': 2, 'pfizer inc': 4, 'pfizer canada': 2}"
682714,{'sandp global': 2}
692300,{'khalifa university': 4}
688884,{'massachusetts institute of technology': 10}
686513,{'lamar university': 4}
685287,{'merck and co   inc': 6}
684007,"{'borsodchem ltd': 8, 'borsodchem ltd   bolyai tér 1   h-3700 kazincbarcika  hungary': 4, 'department of chemical and environmental process engineering  faculty of chemical technology and biotechnology  budapest university of technology and economics': 2}"
691514,{'national energy technology laboratory': 16}
693042,"{'oak ridge national laboratory': 12, 'oak ridge national lab - oak ridge  tn': 4}"
701262,{'not found': 4}
693877,{'national university of singapore': 4}
693991,"{'illinois institute of technology': 16, 'illinois tech': 4}"
685212,{'georgia institute of technology': 16}
690882,"{'columbia university': 24, 'shell international exploration and production  inc': 12}"
691289,{'vrije universiteit brussel': 12}
692931,"{'tulane univesrity': 2, 'tulane university': 4, 'university of maryland': 2}"
687260,{'florida institute of technology': 4}
686935,{'indian institute of technology kharagpur': 8}
691047,{'stanford university': 20}
690595,{'university of cambridge': 8}
685549,{'university of naples federico ii': 8}
686890,{'samsung electronics': 24}
689147,{'university of waterloo': 8}
690481,{'university of southern california': 8}
691264,{'national renewable energy laboratory': 24}
685092,"{'national taiwan university': 8, 'industrial technology research institute': 8}"
685831,"{'nagoya university': 12, 'jfe steel corporation': 12}"
685687,{'gti energy': 4}
686011,"{'universidad nacional de colombia   sede medellín  facultad de minas': 10, 'soluciones energéticas y de automatización s a s': 2, 'university college london': 4}"
691018,"{'northeastern university': 2, 'university of nebraska': 2, 'texas aandm university': 2, 'michigan technological university': 2}"
693162,{'rochester institute of technology': 2}
693131,{'university of virginia': 4}
683018,{'pluspetrol': 2}
692961,"{'the ohio state university': 6, 'kenexis': 2}"
693142,"{'university of utah': 2, 'pacific northwest national laboratory': 2}"
694346,{'johnson screens  inc': 2}
686692,"{'dow inc': 2, 'the dow chemical company': 2}"
685277,{'us army': 2}
685669,{'dow': 6}
687793,"{'university of tennessee': 4, 'qatar university': 4}"
691324,{'national energy technology laboratory': 16}
689817,{'indian institute of technology roorkee': 8}
691582,"{'northern arizona university': 16, 'arizona geological survey': 4, 'arizona state university': 4}"
691660,{'national renewable energy laboratory': 24}
701673,{'not found': 4}
684907,{'national cheng kung university': 8}
692118,{'university of maine': 4}
693559,"{'universidad autónoma metropolitana unidad iztapalapa': 2, 'chemical engineering department  universidad michoacana de san nicolás de hidalgo': 2, 'ciatec': 2, 'universidad de guanajuato': 4}"
689442,{'national renewable energy laboratory': 12}
686665,"{'univeristy of oklahoma': 2, 'university of oklahoma': 2}"
683854,{'chemical engineering department  faculty of engineering  cairo university': 8}
695128,"{'avn corporation': 6, 'teich process development llc': 2}"
686506,{'lamar university': 2}
691980,{'texas aandm university': 6}
686510,{'lamar university': 2}
685554,{'university of naples federico ii': 10}
699166,{'not found': 2}
699168,{'university of california  san diego': 2}
700928,{'university of connecticut': 2}
699170,{'university of connecticut': 2}
693562,{'south dakota school of mines and technology': 4}
689989,"{'massachusetts institute of technology': 8, 'broad institute of harvard and massachusetts institute of technology': 2}"
693397,"{'university of california  irvine': 4, 'uc irvine': 4}"
699171,{'university of california san diego': 2}
689846,{'purdue university': 2}
699169,{'uc irvine': 2}
690013,"{'penn state': 2, 'pennsylvania state university': 2, 'penn state health milton s  hershey medical center': 4, 'the pennsylvania state university': 2}"
699172,{'university of connecticut': 2}
693746,"{'the university of oklahoma': 2, 'university of oklahoma': 2}"
686930,{'oklahoma state university': 10}
688784,{'auburn university': 8}
691605,{'cleveland state university': 8}
691744,{'georgia institute of technology': 6}
686075,"{'u s  army': 2, 'leidos inc': 2, 'guild associates': 2}"
684526,"{'netl support contractor': 2, 'university of miami': 2}"
685481,{'curtin university': 6}
692427,{'university of alberta': 10}
690973,"{'university of alberta': 10, 'totalenergies': 2}"
691485,{'university of edinburgh': 6}
692068,{'university of south carolina': 6}
687867,"{'surface measurement systems': 8, 'surface measurement system': 2, 'imperial college london  south kensington': 2}"
688899,"{'imperial college london': 14, 'isis neutron and muon source': 2}"
689740,{'carbotech ac gmbh': 2}
685654,"{'matrix sensors  inc': 4, 'alphane labs  inc': 2}"
698907,{'not found': 2}
689563,{'king abdullah university of science and technology': 4}
689622,{'waseda university': 6}
688041,{'the ohio state university': 2}
687079,{'precision combustion  inc': 4}
687664,{'argonne national laboratory': 12}
684502,{'ardent process technologies': 6}
686566,"{'university of oklahoma': 16, 'commonwealth scientific and industrial research organization': 4, 'institute of polymer science and technology': 8}"
699253,{'university at buffalo  the state university of new york': 6}
686579,"{'university of oklahoma': 10, 'the university of oklahoma': 2}"
693775,{'massachusetts institute of technology': 4}
689397,{'university of notre dame': 4}
687887,"{'alma mater studiorum - university of bologna': 6, 'eskisehir osmangazi university': 2, 'syensqo': 2}"
693325,"{'the university of alabama': 2, 'university of alabama': 2}"
701274,{'not found': 2}
690257,"{'the university of alabama': 2, 'university of alabama': 4}"
690307,"{'georgia institute of technology': 10, 'emory university': 2, 'oak ridge national laboratory': 2}"
690408,"{'indian institute of technology madras': 6, 'eindhoven university of technology': 2, 'schlumberger-doll research': 2}"
685932,{'zhejiang university': 6}
690875,{'gyeongsang national university': 2}
685564,{'amyris': 2}
695154,"{'michigan technological university': 4, 'health research institute': 2}"
692942,"{'rensselaer polytechnic institute': 12, 'rpi': 2}"
686610,"{'rensselaer polytechnic institute': 10, 'rpi': 2}"
688461,"{'university of bologna': 6, 'fondazione istituto di ricerca città della speranza': 2, 'university of padova': 2}"
694091,"{'university of notredame southbend': 2, 'university of notre dame indiana': 2, 'university of notre dame': 4}"
693736,{'vanderbilt university': 2}
690036,"{'oak ridge national laboratory': 6, 'university of tennessee': 2}"
690186,"{'université claude bernard lyon i': 8, 'ifp energies nouvelles': 4, 'ifpen': 2}"
690979,{'exxonmobil technology and engineering company': 2}
689708,{'carbotech ac gmbh': 2}
686381,{'imperial college london': 4}
686973,"{'universität leipzig': 4, 'university of edinburgh': 2, 'leipzig university': 2}"
687068,{'climeworks': 4}
690403,{'ku leuven': 16}
697694,{'netl': 2}
697609,"{'air products': 2, 'air products and chemicals inc': 2, 'air products and chemicals  inc': 2}"
697612,{'pennsylvania state university': 2}
697691,{'university of connecticut': 2}
687254,{'lawrence livermore national laboratory': 12}
692263,{'university of miami': 8}
692566,"{'pacific northwest national laboratory': 20, 'washington state university': 4}"
691129,{'carbon america': 20}
693405,{'university at buffalo  the state university of new york': 16}
690693,"{'georgia institute of technology': 24, 'exxonmobil technology and engineering company': 12}"
693896,"{'carnegie mellon university': 16, 'national energy technology laboratory': 12, 'netl': 4}"
691771,{'rti international': 20}
694123,{'not found': 2}
693936,{'rutgers  the state university of new jersey': 6}
689909,"{'university of north florida': 2, 'university of adelaide': 2, 'surface measurement systems': 2, 'technische universitat dresden': 2, 'chalmers university': 2, 'national institute of standards and technology': 2, 'university of alicante': 2, 'ghent university': 2, 'shinshu university': 2}"
689886,{'university of edinburgh': 2}
694120,{'georgia institute of technology': 6}
688022,{'new jersey institute of technology': 2}
694258,"{'air products and chemicals': 6, 'friedrich-alexander-university erlangen-nürnberg': 2, 'air products and chemicals  inc': 2, 'institute of separation science and technology  friedrich-alexander-university erlangen-nürnberg': 2, 'air products': 2}"
694257,"{'nanjing university of science and technology': 2, 'adam mickiewicz university  poznan  poland': 2, 'north carolina state university': 2}"
695055,{'not found': 2}
694892,{'kyushu university': 2}
689265,{'university of arkansas': 8}
