affil_norm,suggested_loc_key,score,geocoded_label
varda space industries,ppg industries,0.6666666666666666,PPG Industries
veranova,aveva,0.6153846153846154,Aveva
vertex pharmaceuticals,janssen pharmaceuticals,0.7555555555555555,Janssen pharmaceuticals
vertex pharmaceuticals inc,janssen pharmaceuticals,0.6938775510204082,Janssen pharmaceuticals
vrije universiteit brussel,trine university,0.6190476190476191,Trine University
wageningen university and research,groningen university,0.6666666666666666,Groningen University
wageningen university and research,washington university in st louis,0.6268656716417911,Washington University in St Louis
wageningen university and research,eindhoven university of technology,0.6176470588235294,Eindhoven University of Technology
wageningen university and research,california state university long beach,0.6111111111111112,California State University Long Beach
wageningen university and research,american university of beirut,0.5714285714285714,American University of Beirut
waseda university,masaryk university,0.8,Masaryk University
waseda university,iowa state university,0.7894736842105263,Iowa State University
waseda university,rowan university,0.7878787878787878,Rowan University
waseda university,qatar university,0.7878787878787878,Qatar University
waseda university,lamar university,0.7878787878787878,Lamar University
washington river protection solutions,washington university in st louis,0.6857142857142857,Washington University in St Louis
whitehead institute,the cyprus institute,0.6666666666666666,The Cyprus Institute
whitehead institute for biomedical research,tata institute of fundamental research,0.691358024691358,Tata Institute of Fundamental Research
worfolk consulting,process consultant,0.5555555555555556,Process Consultant
xi an jiaotong uni,xian jiaotong university,0.8095238095238095,Xi'an Jiaotong University
xprize,pfizer,0.6666666666666666,Pfizer
yale university,ege university,0.8275862068965517,Ege University
yale university,yantai university,0.8125,Yantai University
yale university,tulane university,0.8125,Tulane University
yale university,nagoya university,0.8125,Nagoya University
yale university,lehigh university,0.8125,Lehigh University
yamaguchi university,yantai university,0.8108108108108109,Yantai University
yamaguchi university,miami university,0.7777777777777778,Miami University
yamaguchi university,lamar university,0.7777777777777778,Lamar University
yamaguchi university,mcgill university,0.7567567567567568,McGill University
yamaguchi university,kyushu university,0.7567567567567568,Kyushu University
yonsei university,hoseo university,0.8484848484848485,Hoseo University
yonsei university,yantai university,0.8235294117647058,Yantai University
